"","Candidateidentifier","cycle","state","RaceID","pollster","startdate","samplesize","Poll","Percentage.of.Vote.won.x","year","Republican","Democrat","experienced","pvi","GenericBallotSept","daysLeft","poll_period","numberSupport","Incumbent","weightexperience","PercentageRaised","win"
"9524","2014AKSullivan",2014,"Alaska",20140200,"Harstad Strategic Research Inc.","7/20/14",808,37,47.96211,2014,1,0,1,-9.280357,49.35619,-107,8,298,-1,3,49.77549785,0
"9525","2014AKSullivan",2014,"Alaska",20140200,"Basswood Research","6/29/14",500,45,47.96211,2014,1,0,1,-9.280357,49.35619,-128,8,225,-1,3,49.77549785,0
"9526","2014AKSullivan",2014,"Alaska",20140200,"ccAdvertising","8/13/14",4403,42,47.96211,2014,1,0,1,-9.280357,49.35619,-83,7,1849,-1,3,49.77549785,0
"9527","2014AKSullivan",2014,"Alaska",20140200,"Rasmussen Reports/Pulse Opinion Research","9/23/14",750,48,47.96211,2014,1,0,1,-9.280357,49.35619,-42,5,360,-1,3,49.77549785,0
"9528","2014AKSullivan",2014,"Alaska",20140200,"Harstad Strategic Research Inc.","8/24/14",807,40,47.96211,2014,1,0,1,-9.280357,49.35619,-72,7,322,-1,3,49.77549785,0
"9529","2014AKSullivan",2014,"Alaska",20140200,"Hickman Analytics","9/26/14",400,46,47.96211,2014,1,0,1,-9.280357,49.35619,-39,5,184,-1,3,49.77549785,0
"9530","2014AKSullivan",2014,"Alaska",20140200,"CNN/Opinion Research Corp.","10/1/14",704,50,47.96211,2014,1,0,1,-9.280357,49.35619,-34,5,352,-1,3,49.77549785,0
"9531","2014AKSullivan",2014,"Alaska",20140200,"Hays Research Group","9/13/14",500,36.4,47.96211,2014,1,0,1,-9.280357,49.35619,-52,6,182,-1,3,49.77549785,0
"9532","2014AKSullivan",2014,"Alaska",20140200,"YouGov","7/5/14",442,37,47.96211,2014,1,0,1,-9.280357,49.35619,-122,8,163,-1,3,49.77549785,0
"9533","2014AKSullivan",2014,"Alaska",20140200,"Fox News/Anderson Robbins Research/Shaw & Co. Research","10/4/14",706,44,47.96211,2014,1,0,1,-9.280357,49.35619,-31,5,310,-1,3,49.77549785,0
"9534","2014AKSullivan",2014,"Alaska",20140200,"Public Policy Polling","9/18/14",880,44,47.96211,2014,1,0,1,-9.280357,49.35619,-47,6,387,-1,3,49.77549785,0
"9535","2014AKSullivan",2014,"Alaska",20140200,"Public Policy Polling","7/31/14",673,39,47.96211,2014,1,0,1,-9.280357,49.35619,-96,8,262,-1,3,49.77549785,0
"9536","2014AKSullivan",2014,"Alaska",20140200,"YouGov","8/18/14",412,44,47.96211,2014,1,0,1,-9.280357,49.35619,-78,7,181,-1,3,49.77549785,0
"9537","2014AKSullivan",2014,"Alaska",20140200,"Public Policy Polling","1/30/14",850,37,47.96211,2014,1,0,1,-9.280357,49.35619,-278,10,314,-1,3,49.77549785,0
"9538","2014AKSullivan",2014,"Alaska",20140200,"Public Policy Polling","5/8/14",582,38,47.96211,2014,1,0,1,-9.280357,49.35619,-180,9,221,-1,3,49.77549785,0
"9539","2014AKSullivan",2014,"Alaska",20140200,"Harstad Strategic Research Inc.","10/18/14",700,44,47.96211,2014,1,0,1,-9.280357,49.35619,-17,3,308,-1,3,49.77549785,0
"9540","2014AKSullivan",2014,"Alaska",20140200,"Hellenthal & Associates","10/15/14",403,41.6,47.96211,2014,1,0,1,-9.280357,49.35619,-20,4,167,-1,3,49.77549785,0
"9541","2014AKSullivan",2014,"Alaska",20140200,"Rasmussen Reports/Pulse Opinion Research","8/20/14",750,47,47.96211,2014,1,0,1,-9.280357,49.35619,-76,7,352,-1,3,49.77549785,0
"9542","2014AKSullivan",2014,"Alaska",20140200,"Dittman Research","9/14/14",800,48,47.96211,2014,1,0,1,-9.280357,49.35619,-51,6,384,-1,3,49.77549785,0
"9543","2014AKSullivan",2014,"Alaska",20140200,"Moore Information","10/26/14",500,42,47.96211,2014,1,0,1,-9.280357,49.35619,-9,2,210,-1,3,49.77549785,0
"9544","2014AKSullivan",2014,"Alaska",20140200,"Rasmussen Reports/Pulse Opinion Research","10/8/14",700,48,47.96211,2014,1,0,1,-9.280357,49.35619,-27,4,336,-1,3,49.77549785,0
"9545","2014AKSullivan",2014,"Alaska",20140200,"YouGov","9/20/14",593,48,47.96211,2014,1,0,1,-9.280357,49.35619,-45,6,284,-1,3,49.77549785,0
"9546","2014AKSullivan",2014,"Alaska",20140200,"YouGov","10/16/14",561,48,47.96211,2014,1,0,1,-9.280357,49.35619,-19,4,269,-1,3,49.77549785,0
"9547","2014AKSullivan",2014,"Alaska",20140200,"Moore Information","4/27/14",500,42,47.96211,2014,1,0,1,-9.280357,49.35619,-191,9,210,-1,3,49.77549785,0
"9548","2014AKSullivan",2014,"Alaska",20140200,"Magellan Strategies","4/14/14",603,46,47.96211,2014,1,0,1,-9.280357,49.35619,-204,9,277,-1,3,49.77549785,0
"9549","2014AKSullivan",2014,"Alaska",20140200,"Hellenthal & Associates","9/12/14",400,48.7,47.96211,2014,1,0,1,-9.280357,49.35619,-53,6,194,-1,3,49.77549785,0
"9550","2014AKSullivan",2014,"Alaska",20140200,"Rasmussen Reports/Pulse Opinion Research","3/19/14",750,44,47.96211,2014,1,0,1,-9.280357,49.35619,-230,10,330,-1,3,49.77549785,0
"9551","2014AKSullivan",2014,"Alaska",20140200,"Rasmussen Reports/Pulse Opinion Research","10/27/14",887,47,47.96211,2014,1,0,1,-9.280357,49.35619,-8,2,416,-1,3,49.77549785,0
"9552","2014AKSullivan",2014,"Alaska",20140200,"Ivan Moore Research","10/24/14",437,41.9,47.96211,2014,1,0,1,-9.280357,49.35619,-11,2,183,-1,3,49.77549785,0
"9553","2014AKSullivan",2014,"Alaska",20140200,"Public Policy Polling","11/1/14",1052,46.5,47.96211,2014,1,0,1,-9.280357,49.35619,-3,1,489,-1,3,49.77549785,0
"9554","2014AKSullivan",2014,"Alaska",20140200,"Harstad Strategic Research Inc.","9/7/14",709,40,47.96211,2014,1,0,1,-9.280357,49.35619,-58,7,283,-1,3,49.77549785,0
"9555","2014AKSullivan",2014,"Alaska",20140200,"Harper Polling","1/20/14",677,47,47.96211,2014,1,0,1,-9.280357,49.35619,-288,10,318,-1,3,49.77549785,0
"9556","2014ARCotton",2014,"Arkansas",20140400,"Public Policy Polling","4/25/14",840,42,56.49748,2014,1,0,1,-14.11913,49.35619,-193,9,352,-1,3,57.65332018,1
"9557","2014ARCotton",2014,"Arkansas",20140400,"Impact Management Group","6/29/14",1290,47,56.49748,2014,1,0,1,-14.11913,49.35619,-128,8,606,-1,3,57.65332018,1
"9558","2014ARCotton",2014,"Arkansas",20140400,"Magellan Strategies","4/14/14",857,46,56.49748,2014,1,0,1,-14.11913,49.35619,-204,9,394,-1,3,57.65332018,1
"9559","2014ARCotton",2014,"Arkansas",20140400,"Public Policy Polling","8/1/14",1066,42,56.49748,2014,1,0,1,-14.11913,49.35619,-95,8,447,-1,3,57.65332018,1
"9560","2014ARCotton",2014,"Arkansas",20140400,"ccAdvertising","9/1/14",1735,37,56.49748,2014,1,0,1,-14.11913,49.35619,-64,7,641,-1,3,57.65332018,1
"9561","2014ARCotton",2014,"Arkansas",20140400,"Public Policy Polling","12/13/13",1004,44,56.49748,2014,1,0,1,-14.11913,49.35619,-326,10,441,-1,3,57.65332018,1
"9562","2014ARCotton",2014,"Arkansas",20140400,"Suffolk University","9/20/14",500,43,56.49748,2014,1,0,1,-14.11913,49.35619,-45,6,215,-1,3,57.65332018,1
"9563","2014ARCotton",2014,"Arkansas",20140400,"Hendrix College","10/15/14",2075,49,56.49748,2014,1,0,1,-14.11913,49.35619,-20,4,1016,-1,3,57.65332018,1
"9564","2014ARCotton",2014,"Arkansas",20140400,"Gravis Marketing","7/7/14",987,51,56.49748,2014,1,0,1,-14.11913,49.35619,-120,8,503,-1,3,57.65332018,1
"9565","2014ARCotton",2014,"Arkansas",20140400,"Opinion Research Associates","8/6/14",414,41,56.49748,2014,1,0,1,-14.11913,49.35619,-90,8,169,-1,3,57.65332018,1
"9566","2014ARCotton",2014,"Arkansas",20140400,"University of Arkansas","10/21/14",568,49,56.49748,2014,1,0,1,-14.11913,49.35619,-14,3,278,-1,3,57.65332018,1
"9567","2014ARCotton",2014,"Arkansas",20140400,"Opinion Research Associates","4/1/14",400,38,56.49748,2014,1,0,1,-14.11913,49.35619,-217,10,152,-1,3,57.65332018,1
"9568","2014ARCotton",2014,"Arkansas",20140400,"Kaiser Family Foundation","4/8/14",857,36,56.49748,2014,1,0,1,-14.11913,49.35619,-210,10,308,-1,3,57.65332018,1
"9569","2014ARCotton",2014,"Arkansas",20140400,"YouGov","8/18/14",1572,43,56.49748,2014,1,0,1,-14.11913,49.35619,-78,7,675,-1,3,57.65332018,1
"9570","2014ARCotton",2014,"Arkansas",20140400,"Fox News/Anderson Robbins Research/Shaw & Co. Research","10/4/14",707,46,56.49748,2014,1,0,1,-14.11913,49.35619,-31,5,325,-1,3,57.65332018,1
"9571","2014ARCotton",2014,"Arkansas",20140400,"Harper Polling","1/26/14",533,42,56.49748,2014,1,0,1,-14.11913,49.35619,-282,10,223,-1,3,57.65332018,1
"9572","2014ARCotton",2014,"Arkansas",20140400,"Public Policy Polling","10/30/14",1092,50,56.49748,2014,1,0,1,-14.11913,49.35619,-5,1,546,-1,3,57.65332018,1
"9573","2014ARCotton",2014,"Arkansas",20140400,"YouGov","9/20/14",1991,45,56.49748,2014,1,0,1,-14.11913,49.35619,-45,6,895,-1,3,57.65332018,1
"9574","2014ARCotton",2014,"Arkansas",20140400,"Harper Polling","4/9/14",522,39,56.49748,2014,1,0,1,-14.11913,49.35619,-209,9,203,-1,3,57.65332018,1
"9575","2014ARCotton",2014,"Arkansas",20140400,"Hickman Analytics","2/17/14",400,41.5,56.49748,2014,1,0,1,-14.11913,49.35619,-260,10,166,-1,3,57.65332018,1
"9576","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","10/13/14",940,47,56.49748,2014,1,0,1,-14.11913,49.35619,-22,4,441,-1,3,57.65332018,1
"9577","2014ARCotton",2014,"Arkansas",20140400,"Marist College","4/30/14",876,40,56.49748,2014,1,0,1,-14.11913,49.35619,-188,9,350,-1,3,57.65332018,1
"9578","2014ARCotton",2014,"Arkansas",20140400,"Fabrizio, Lee & Associates","6/6/14",600,51,56.49748,2014,1,0,1,-14.11913,49.35619,-151,9,306,-1,3,57.65332018,1
"9579","2014ARCotton",2014,"Arkansas",20140400,"Marist College","10/19/14",621,45,56.49748,2014,1,0,1,-14.11913,49.35619,-16,3,279,-1,3,57.65332018,1
"9580","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","8/25/14",750,43,56.49748,2014,1,0,1,-14.11913,49.35619,-71,7,322,-1,3,57.65332018,1
"9581","2014ARCotton",2014,"Arkansas",20140400,"CNN/Opinion Research Corp.","8/28/14",532,49,56.49748,2014,1,0,1,-14.11913,49.35619,-68,7,260,-1,3,57.65332018,1
"9582","2014ARCotton",2014,"Arkansas",20140400,"Hendrix College","7/22/14",1780,44,56.49748,2014,1,0,1,-14.11913,49.35619,-105,8,783,-1,3,57.65332018,1
"9583","2014ARCotton",2014,"Arkansas",20140400,"Public Opinion Strategies","5/27/14",500,46,56.49748,2014,1,0,1,-14.11913,49.35619,-161,9,230,-1,3,57.65332018,1
"9584","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","2/4/14",500,45,56.49748,2014,1,0,1,-14.11913,49.35619,-273,10,225,-1,3,57.65332018,1
"9585","2014ARCotton",2014,"Arkansas",20140400,"Public Policy Polling","9/18/14",1453,44,56.49748,2014,1,0,1,-14.11913,49.35619,-47,6,639,-1,3,57.65332018,1
"9586","2014ARCotton",2014,"Arkansas",20140400,"Gravis Marketing","9/8/14",902,47,56.49748,2014,1,0,1,-14.11913,49.35619,-57,7,423,-1,3,57.65332018,1
"9587","2014ARCotton",2014,"Arkansas",20140400,"Magellan Strategies","6/4/14",755,49,56.49748,2014,1,0,1,-14.11913,49.35619,-153,9,369,-1,3,57.65332018,1
"9588","2014ARCotton",2014,"Arkansas",20140400,"Marist College","9/1/14",639,45,56.49748,2014,1,0,1,-14.11913,49.35619,-64,7,287,-1,3,57.65332018,1
"9589","2014ARCotton",2014,"Arkansas",20140400,"The Polling Company Inc.","12/6/13",400,48,56.49748,2014,1,0,1,-14.11913,49.35619,-333,10,192,-1,3,57.65332018,1
"9590","2014ARCotton",2014,"Arkansas",20140400,"Hendrix College","4/3/14",1068,42.5,56.49748,2014,1,0,1,-14.11913,49.35619,-215,10,453,-1,3,57.65332018,1
"9591","2014ARCotton",2014,"Arkansas",20140400,"Opinion Research Associates","10/25/14",400,43,56.49748,2014,1,0,1,-14.11913,49.35619,-10,2,172,-1,3,57.65332018,1
"9592","2014ARCotton",2014,"Arkansas",20140400,"YouGov","10/16/14",1546,47,56.49748,2014,1,0,1,-14.11913,49.35619,-19,4,726,-1,3,57.65332018,1
"9593","2014ARCotton",2014,"Arkansas",20140400,"Opinion Research Associates","10/1/14",400,42,56.49748,2014,1,0,1,-14.11913,49.35619,-34,5,168,-1,3,57.65332018,1
"9594","2014ARCotton",2014,"Arkansas",20140400,"Impact Management Group","2/10/14",1202,46,56.49748,2014,1,0,1,-14.11913,49.35619,-267,10,552,-1,3,57.65332018,1
"9595","2014ARCotton",2014,"Arkansas",20140400,"Answers Unlimited","9/8/14",600,42,56.49748,2014,1,0,1,-14.11913,49.35619,-57,7,252,-1,3,57.65332018,1
"9596","2014ARCotton",2014,"Arkansas",20140400,"YouGov","7/5/14",1577,50,56.49748,2014,1,0,1,-14.11913,49.35619,-122,8,788,-1,3,57.65332018,1
"9597","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","5/27/14",750,47,56.49748,2014,1,0,1,-14.11913,49.35619,-161,9,352,-1,3,57.65332018,1
"9598","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","9/24/14",750,47,56.49748,2014,1,0,1,-14.11913,49.35619,-41,5,352,-1,3,57.65332018,1
"9599","2014ARCotton",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","10/27/14",967,51,56.49748,2014,1,0,1,-14.11913,49.35619,-8,2,493,-1,3,57.65332018,1
"9600","2014ARPryor",2014,"Arkansas",20140400,"Magellan Strategies","6/4/14",755,45,39.43033,2014,0,1,1,-14.11913,49.35619,-153,9,339,1,4,42.34667982,0
"9601","2014ARPryor",2014,"Arkansas",20140400,"The Polling Company Inc.","12/6/13",400,41,39.43033,2014,0,1,1,-14.11913,49.35619,-333,10,164,1,4,42.34667982,0
"9602","2014ARPryor",2014,"Arkansas",20140400,"Hickman Analytics","2/17/14",400,43,39.43033,2014,0,1,1,-14.11913,49.35619,-260,10,172,1,4,42.34667982,0
"9603","2014ARPryor",2014,"Arkansas",20140400,"Magellan Strategies","4/14/14",857,43,39.43033,2014,0,1,1,-14.11913,49.35619,-204,9,368,1,4,42.34667982,0
"9604","2014ARPryor",2014,"Arkansas",20140400,"Gravis Marketing","9/8/14",902,43,39.43033,2014,0,1,1,-14.11913,49.35619,-57,7,387,1,4,42.34667982,0
"9605","2014ARPryor",2014,"Arkansas",20140400,"YouGov","7/5/14",1577,46,39.43033,2014,0,1,1,-14.11913,49.35619,-122,8,725,1,4,42.34667982,0
"9606","2014ARPryor",2014,"Arkansas",20140400,"YouGov","10/16/14",1546,42,39.43033,2014,0,1,1,-14.11913,49.35619,-19,4,649,1,4,42.34667982,0
"9607","2014ARPryor",2014,"Arkansas",20140400,"Public Policy Polling","4/25/14",840,43,39.43033,2014,0,1,1,-14.11913,49.35619,-193,9,361,1,4,42.34667982,0
"9608","2014ARPryor",2014,"Arkansas",20140400,"Marist College","9/1/14",639,40,39.43033,2014,0,1,1,-14.11913,49.35619,-64,7,255,1,4,42.34667982,0
"9609","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","10/13/14",940,44,39.43033,2014,0,1,1,-14.11913,49.35619,-22,4,413,1,4,42.34667982,0
"9610","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","9/24/14",750,40,39.43033,2014,0,1,1,-14.11913,49.35619,-41,5,300,1,4,42.34667982,0
"9611","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","8/25/14",750,44,39.43033,2014,0,1,1,-14.11913,49.35619,-71,7,330,1,4,42.34667982,0
"9612","2014ARPryor",2014,"Arkansas",20140400,"Hendrix College","7/22/14",1780,42,39.43033,2014,0,1,1,-14.11913,49.35619,-105,8,747,1,4,42.34667982,0
"9613","2014ARPryor",2014,"Arkansas",20140400,"CNN/Opinion Research Corp.","8/28/14",532,47,39.43033,2014,0,1,1,-14.11913,49.35619,-68,7,250,1,4,42.34667982,0
"9614","2014ARPryor",2014,"Arkansas",20140400,"ccAdvertising","9/1/14",1735,29,39.43033,2014,0,1,1,-14.11913,49.35619,-64,7,503,1,4,42.34667982,0
"9615","2014ARPryor",2014,"Arkansas",20140400,"Opinion Research Associates","4/1/14",400,48,39.43033,2014,0,1,1,-14.11913,49.35619,-217,10,192,1,4,42.34667982,0
"9616","2014ARPryor",2014,"Arkansas",20140400,"Hendrix College","10/15/14",2075,40.5,39.43033,2014,0,1,1,-14.11913,49.35619,-20,4,840,1,4,42.34667982,0
"9617","2014ARPryor",2014,"Arkansas",20140400,"Harper Polling","1/26/14",533,36,39.43033,2014,0,1,1,-14.11913,49.35619,-282,10,191,1,4,42.34667982,0
"9618","2014ARPryor",2014,"Arkansas",20140400,"Opinion Research Associates","10/1/14",400,45,39.43033,2014,0,1,1,-14.11913,49.35619,-34,5,180,1,4,42.34667982,0
"9619","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","2/4/14",500,40,39.43033,2014,0,1,1,-14.11913,49.35619,-273,10,200,1,4,42.34667982,0
"9620","2014ARPryor",2014,"Arkansas",20140400,"Public Policy Polling","12/13/13",1004,44,39.43033,2014,0,1,1,-14.11913,49.35619,-326,10,441,1,4,42.34667982,0
"9621","2014ARPryor",2014,"Arkansas",20140400,"University of Arkansas","10/21/14",568,36,39.43033,2014,0,1,1,-14.11913,49.35619,-14,3,204,1,4,42.34667982,0
"9622","2014ARPryor",2014,"Arkansas",20140400,"YouGov","9/20/14",1991,41,39.43033,2014,0,1,1,-14.11913,49.35619,-45,6,816,1,4,42.34667982,0
"9623","2014ARPryor",2014,"Arkansas",20140400,"Opinion Research Associates","8/6/14",414,46,39.43033,2014,0,1,1,-14.11913,49.35619,-90,8,190,1,4,42.34667982,0
"9624","2014ARPryor",2014,"Arkansas",20140400,"Answers Unlimited","9/8/14",600,46,39.43033,2014,0,1,1,-14.11913,49.35619,-57,7,276,1,4,42.34667982,0
"9625","2014ARPryor",2014,"Arkansas",20140400,"Public Policy Polling","10/30/14",1092,43,39.43033,2014,0,1,1,-14.11913,49.35619,-5,1,469,1,4,42.34667982,0
"9626","2014ARPryor",2014,"Arkansas",20140400,"Impact Management Group","6/29/14",1290,43,39.43033,2014,0,1,1,-14.11913,49.35619,-128,8,554,1,4,42.34667982,0
"9627","2014ARPryor",2014,"Arkansas",20140400,"Fabrizio, Lee & Associates","6/6/14",600,43,39.43033,2014,0,1,1,-14.11913,49.35619,-151,9,258,1,4,42.34667982,0
"9628","2014ARPryor",2014,"Arkansas",20140400,"Hendrix College","4/3/14",1068,45.5,39.43033,2014,0,1,1,-14.11913,49.35619,-215,10,485,1,4,42.34667982,0
"9629","2014ARPryor",2014,"Arkansas",20140400,"Public Opinion Strategies","5/27/14",500,41,39.43033,2014,0,1,1,-14.11913,49.35619,-161,9,205,1,4,42.34667982,0
"9630","2014ARPryor",2014,"Arkansas",20140400,"Fox News/Anderson Robbins Research/Shaw & Co. Research","10/4/14",707,39,39.43033,2014,0,1,1,-14.11913,49.35619,-31,5,275,1,4,42.34667982,0
"9631","2014ARPryor",2014,"Arkansas",20140400,"Kaiser Family Foundation","4/8/14",857,46,39.43033,2014,0,1,1,-14.11913,49.35619,-210,10,394,1,4,42.34667982,0
"9632","2014ARPryor",2014,"Arkansas",20140400,"Harper Polling","4/9/14",522,39,39.43033,2014,0,1,1,-14.11913,49.35619,-209,9,203,1,4,42.34667982,0
"9633","2014ARPryor",2014,"Arkansas",20140400,"Suffolk University","9/20/14",500,44.8,39.43033,2014,0,1,1,-14.11913,49.35619,-45,6,223,1,4,42.34667982,0
"9634","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","5/27/14",750,43,39.43033,2014,0,1,1,-14.11913,49.35619,-161,9,322,1,4,42.34667982,0
"9635","2014ARPryor",2014,"Arkansas",20140400,"Marist College","4/30/14",876,51,39.43033,2014,0,1,1,-14.11913,49.35619,-188,9,446,1,4,42.34667982,0
"9636","2014ARPryor",2014,"Arkansas",20140400,"Impact Management Group","2/10/14",1202,42,39.43033,2014,0,1,1,-14.11913,49.35619,-267,10,504,1,4,42.34667982,0
"9637","2014ARPryor",2014,"Arkansas",20140400,"YouGov","8/18/14",1572,39,39.43033,2014,0,1,1,-14.11913,49.35619,-78,7,613,1,4,42.34667982,0
"9638","2014ARPryor",2014,"Arkansas",20140400,"Rasmussen Reports/Pulse Opinion Research","10/27/14",967,44,39.43033,2014,0,1,1,-14.11913,49.35619,-8,2,425,1,4,42.34667982,0
"9639","2014ARPryor",2014,"Arkansas",20140400,"Public Policy Polling","8/1/14",1066,40,39.43033,2014,0,1,1,-14.11913,49.35619,-95,8,426,1,4,42.34667982,0
"9640","2014ARPryor",2014,"Arkansas",20140400,"Opinion Research Associates","10/25/14",400,45,39.43033,2014,0,1,1,-14.11913,49.35619,-10,2,180,1,4,42.34667982,0
"9641","2014ARPryor",2014,"Arkansas",20140400,"Public Policy Polling","9/18/14",1453,38.5,39.43033,2014,0,1,1,-14.11913,49.35619,-47,6,559,1,4,42.34667982,0
"9642","2014ARPryor",2014,"Arkansas",20140400,"Marist College","10/19/14",621,43,39.43033,2014,0,1,1,-14.11913,49.35619,-16,3,267,1,4,42.34667982,0
"9643","2014ARPryor",2014,"Arkansas",20140400,"Gravis Marketing","7/7/14",987,44,39.43033,2014,0,1,1,-14.11913,49.35619,-120,8,434,1,4,42.34667982,0
"9644","2014COGardner",2014,"Colorado",20140600,"Quinnipiac University","10/15/14",974,47,48.20495,2014,1,0,1,0.7811624,49.35619,-20,4,457,-1,3,39.41098314,0
"9645","2014COGardner",2014,"Colorado",20140600,"Magellan Strategies","4/14/14",717,42,48.20495,2014,1,0,1,0.7811624,49.35619,-204,9,301,-1,3,39.41098314,0
"9646","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","11/1/14",739,49.5,48.20495,2014,1,0,1,0.7811624,49.35619,-3,1,365,-1,3,39.41098314,0
"9647","2014COGardner",2014,"Colorado",20140600,"Myers Research","9/7/14",1350,46,48.20495,2014,1,0,1,0.7811624,49.35619,-58,7,621,-1,3,39.41098314,0
"9648","2014COGardner",2014,"Colorado",20140600,"Quinnipiac University","9/10/14",1211,50,48.20495,2014,1,0,1,0.7811624,49.35619,-55,6,605,-1,3,39.41098314,0
"9649","2014COGardner",2014,"Colorado",20140600,"Rasmussen Reports/Pulse Opinion Research","10/21/14",966,51,48.20495,2014,1,0,1,0.7811624,49.35619,-14,3,492,-1,3,39.41098314,0
"9650","2014COGardner",2014,"Colorado",20140600,"CNN/Opinion Research Corp.","10/9/14",665,50,48.20495,2014,1,0,1,0.7811624,49.35619,-26,4,332,-1,3,39.41098314,0
"9651","2014COGardner",2014,"Colorado",20140600,"Marist College","7/7/14",914,41,48.20495,2014,1,0,1,0.7811624,49.35619,-120,8,374,-1,3,39.41098314,0
"9652","2014COGardner",2014,"Colorado",20140600,"Fox News/Anderson Robbins Research/Shaw & Co. Research","10/4/14",739,43,48.20495,2014,1,0,1,0.7811624,49.35619,-31,5,317,-1,3,39.41098314,0
"9653","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","5/7/14",526,43,48.20495,2014,1,0,1,0.7811624,49.35619,-181,9,226,-1,3,39.41098314,0
"9654","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","9/19/14",652,47,48.20495,2014,1,0,1,0.7811624,49.35619,-46,6,306,-1,3,39.41098314,0
"9655","2014COGardner",2014,"Colorado",20140600,"Ipsos","10/13/14",1099,47,48.20495,2014,1,0,1,0.7811624,49.35619,-22,4,516,-1,3,39.41098314,0
"9656","2014COGardner",2014,"Colorado",20140600,"Magellan Strategies","6/5/14",747,47,48.20495,2014,1,0,1,0.7811624,49.35619,-152,9,351,-1,3,39.41098314,0
"9657","2014COGardner",2014,"Colorado",20140600,"SurveyUSA","10/27/14",618,46,48.20495,2014,1,0,1,0.7811624,49.35619,-8,2,284,-1,3,39.41098314,0
"9658","2014COGardner",2014,"Colorado",20140600,"Gravis Marketing","10/16/14",695,48,48.20495,2014,1,0,1,0.7811624,49.35619,-19,4,333,-1,3,39.41098314,0
"9659","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","10/28/14",573,48,48.20495,2014,1,0,1,0.7811624,49.35619,-7,1,275,-1,3,39.41098314,0
"9660","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","10/16/14",778,46.5,48.20495,2014,1,0,1,0.7811624,49.35619,-19,4,361,-1,3,39.41098314,0
"9661","2014COGardner",2014,"Colorado",20140600,"Benenson Strategy Group","10/15/14",600,44,48.20495,2014,1,0,1,0.7811624,49.35619,-20,4,264,-1,3,39.41098314,0
"9662","2014COGardner",2014,"Colorado",20140600,"Public Policy Polling","7/17/14",653,43,48.20495,2014,1,0,1,0.7811624,49.35619,-110,8,280,-1,3,39.41098314,0
"9663","2014COGardner",2014,"Colorado",20140600,"Harper Polling","4/8/14",507,43,48.20495,2014,1,0,1,0.7811624,49.35619,-210,10,218,-1,3,39.41098314,0
"9664","2014COGardner",2014,"Colorado",20140600,"YouGov","7/5/14",1996,47,48.20495,2014,1,0,1,0.7811624,49.35619,-122,8,938,-1,3,39.41098314,0
"9665","2014COGardner",2014,"Colorado",20140600,"YouGov","10/16/14",1567,46,48.20495,2014,1,0,1,0.7811624,49.35619,-19,4,720,-1,3,39.41098314,0
"9666","2014COGardner",2014,"Colorado",20140600,"YouGov","10/25/14",1417,42.7,48.20495,2014,1,0,1,0.7811624,49.35619,-10,2,605,-1,3,39.41098314,0
"9667","2014COGardner",2014,"Colorado",20140600,"Rasmussen Reports/Pulse Opinion Research","9/3/14",800,42,48.20495,2014,1,0,1,0.7811624,49.35619,-62,7,336,-1,3,39.41098314,0
"9668","2014COGardner",2014,"Colorado",20140600,"Rasmussen Reports/Pulse Opinion Research","9/29/14",950,48,48.20495,2014,1,0,1,0.7811624,49.35619,-36,5,456,-1,3,39.41098314,0
"9669","2014COGardner",2014,"Colorado",20140600,"YouGov","8/18/14",1727,43,48.20495,2014,1,0,1,0.7811624,49.35619,-78,7,742,-1,3,39.41098314,0
"9670","2014COGardner",2014,"Colorado",20140600,"Marist College","9/1/14",795,42,48.20495,2014,1,0,1,0.7811624,49.35619,-64,7,333,-1,3,39.41098314,0
"9671","2014COGardner",2014,"Colorado",20140600,"SurveyUSA","10/4/14",800,46,48.20495,2014,1,0,1,0.7811624,49.35619,-31,5,368,-1,3,39.41098314,0
"9672","2014COGardner",2014,"Colorado",20140600,"Strategies 360","10/20/14",760,44,48.20495,2014,1,0,1,0.7811624,49.35619,-15,3,334,-1,3,39.41098314,0
"9673","2014COGardner",2014,"Colorado",20140600,"Vox Populi Communications","10/26/14",642,46,48.20495,2014,1,0,1,0.7811624,49.35619,-9,2,295,-1,3,39.41098314,0
