cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2014,South Dakota,2014SDWeiland,20144100,SurveyUSA,10/1/14,616,28,29.51054,2014,0,1,0,-11.18063,49.35619,-34,5,172
2014,North Carolina,2014NCHagan,20143300,National Research Inc.,5/20/14,600,38.5,47.2562,2014,0,1,1,-2.997193,49.35619,-168,9,231
2014,Virginia,2014VAGillespie,20144602,ccAdvertising,6/23/14,462,21,48.33843,2014,1,0,0,0.006566926,49.35619,-134,8,97
2014,Minnesota,2014MNMcFadden,20142302,SurveyUSA,8/19/14,600,42,42.90765,2014,1,0,0,1.974969,49.35619,-77,7,252
2014,Massachusetts,2014MAHerr,20142102,MassINC Polling Group,10/1/14,504,30,37.98372,2014,1,0,1,9.822702,49.35619,-34,5,151
2014,New Jersey,2014NJBell,20143002,Monmouth University,10/30/14,750,40,42.32587,2014,1,0,0,7.023165,49.35619,-5,1,300
2014,Kansas,2014KSRoberts,20141600,Public Policy Polling,10/9/14,1081,42,53.14648,2014,1,0,1,-13.07984,49.35619,-26,4,454
2014,Kentucky,2014KYMcConnell,20141700,Magellan Strategies,9/4/14,742,50,56.1881,2014,1,0,1,-13.50655,49.35619,-61,7,371
2014,Michigan,2014MIPeters,20142202,EPIC-MRA,8/22/14,600,45,54.61431,2014,0,1,1,2.837683,49.35619,-74,7,270
2014,Kentucky,2014KYGrimes,20141700,SurveyUSA,1/30/14,1082,46,40.72087,2014,0,1,1,-13.50655,49.35619,-278,10,497
2014,Iowa,2014IABraley,20141500,Public Policy Polling,8/22/14,915,41.5,43.76118,2014,0,1,1,0.9949758,49.35619,-74,7,379
2014,New Hampshire,2014NHShaheen,20142900,New England College,10/24/14,1132,46.8,51.45537,2014,0,1,1,0.8717656,49.35619,-11,2,529
2014,Oklahoma,2014OKLankford,20143602,Rasmussen Reports/Pulse Opinion Research,8/27/14,750,57,67.85343,2014,1,0,1,-18.73418,49.35619,-69,7,427
2014,Arkansas,2014ARCotton,20140400,University of Arkansas,10/21/14,568,49,56.49748,2014,1,0,1,-14.11913,49.35619,-14,3,278
2014,Oklahoma,2014OKLankford,20143602,YouGov,8/18/14,812,61,67.85343,2014,1,0,1,-18.73418,49.35619,-78,7,495
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,1/9/14,1384,43,48.82065,2014,1,0,1,-2.997193,49.35619,-299,10,595
2014,New Hampshire,2014NHShaheen,20142900,University of New Hampshire,8/7/14,609,46,51.45537,2014,0,1,1,0.8717656,49.35619,-89,8,280
2014,Michigan,2014MIPeters,20142202,Marist College,7/7/14,870,43,54.61431,2014,0,1,1,2.837683,49.35619,-120,8,374
2014,Oregon,2014ORWehby,20143700,SurveyUSA,10/16/14,561,32,36.86647,2014,1,0,0,4.307221,49.35619,-19,4,179
2014,North Carolina,2014NCTillis,20143300,Suffolk University,10/4/14,500,45.4,48.82065,2014,1,0,1,-2.997193,49.35619,-31,5,226
2014,North Carolina,2014NCTillis,20143300,Rasmussen Reports/Pulse Opinion Research,10/6/14,970,46,48.82065,2014,1,0,1,-2.997193,49.35619,-29,5,446
2014,Georgia,2014GANunn,20141000,Public Policy Polling,10/23/14,771,47,45.20635,2014,0,1,0,-5.922468,49.35619,-12,2,362
2014,Kentucky,2014KYMcConnell,20141700,Kaiser Family Foundation,4/8/14,891,44,56.1881,2014,1,0,1,-13.50655,49.35619,-210,10,392
2014,Michigan,2014MIPeters,20142202,EPIC-MRA,5/17/14,600,44,54.61431,2014,0,1,1,2.837683,49.35619,-171,9,264
2014,Georgia,2014GANunn,20141000,Rasmussen Reports/Pulse Opinion Research,10/25/14,977,48,45.20635,2014,0,1,0,-5.922468,49.35619,-10,2,468
2014,North Carolina,2014NCHagan,20143300,SurveyUSA,10/9/14,554,44,47.2562,2014,0,1,1,-2.997193,49.35619,-26,4,243
2014,Minnesota,2014MNFranken,20142302,Rasmussen Reports/Pulse Opinion Research,9/29/14,750,49,53.15115,2014,0,1,1,1.974969,49.35619,-36,5,367
2014,Minnesota,2014MNFranken,20142302,YouGov,10/16/14,2430,51,53.15115,2014,0,1,1,1.974969,49.35619,-19,4,1239
2014,Arkansas,2014ARCotton,20140400,Opinion Research Associates,8/6/14,414,41,56.49748,2014,1,0,1,-14.11913,49.35619,-90,8,169
2014,North Carolina,2014NCHagan,20143300,National Research Inc.,6/18/14,600,44.5,47.2562,2014,0,1,1,-2.997193,49.35619,-139,9,267
2014,Arkansas,2014ARCotton,20140400,Opinion Research Associates,10/25/14,400,43,56.49748,2014,1,0,1,-14.11913,49.35619,-10,2,172
2014,New Hampshire,2014NHBrown,20142900,New England College,10/31/14,1526,48.7,48.21114,2014,1,0,1,0.8717656,49.35619,-4,1,743
2014,New Mexico,2014NMUdall,20143102,Public Policy Polling,3/13/14,674,53,55.55881,2014,0,1,1,3.33166,49.35619,-236,10,357
2014,Georgia,2014GANunn,20141000,YouGov,7/5/14,2515,44,45.20635,2014,0,1,0,-5.922468,49.35619,-122,8,1106
2014,Georgia,2014GANunn,20141000,Public Policy Polling,7/11/14,664,48,45.20635,2014,0,1,0,-5.922468,49.35619,-116,8,318
2014,Georgia,2014GANunn,20141000,SurveyUSA,6/3/14,999,38,45.20635,2014,0,1,0,-5.922468,49.35619,-154,9,379
2014,Alaska,2014AKBegich,20140200,Rasmussen Reports/Pulse Opinion Research,3/19/14,750,44,45.83251,2014,0,1,1,-9.280357,49.35619,-230,10,330
2014,South Carolina,2014SCGraham,20144000,YouGov,10/16/14,1566,43,54.26615,2014,1,0,1,-7.270816,49.35619,-19,4,673
2014,New Hampshire,2014NHShaheen,20142900,Purple Strategies,1/21/14,1052,44,51.45537,2014,0,1,1,0.8717656,49.35619,-287,10,462
2014,Iowa,2014IAErnst,20141500,Ipsos,10/23/14,1129,45,52.10012,2014,1,0,1,0.9949758,49.35619,-12,2,508
2014,Virginia,2014VAWarner,20144602,Public Policy Polling,9/22/14,625,48,49.14993,2014,0,1,1,0.006566926,49.35619,-43,6,300
2014,New Hampshire,2014NHShaheen,20142900,Vox Populi Communications,9/15/14,550,43,51.45537,2014,0,1,1,0.8717656,49.35619,-50,6,236
2014,Kentucky,2014KYGrimes,20141700,Gravis Marketing,10/11/14,1020,47,40.72087,2014,0,1,1,-13.50655,49.35619,-24,4,479
2014,Georgia,2014GANunn,20141000,SurveyUSA,9/19/14,550,45,45.20635,2014,0,1,0,-5.922468,49.35619,-46,6,247
2014,Iowa,2014IABraley,20141500,Public Policy Polling,5/15/14,914,45,43.76118,2014,0,1,1,0.9949758,49.35619,-173,9,411
2014,Colorado,2014COGardner,20140600,Mellman Group,10/13/14,800,39,48.20495,2014,1,0,1,0.7811624,49.35619,-22,4,312
2014,Michigan,2014MILand,20142202,Public Policy Polling,9/4/14,687,38,41.32902,2014,1,0,1,2.837683,49.35619,-61,7,261
2014,Georgia,2014GANunn,20141000,Abt Associates,10/16/14,1170,42,45.20635,2014,0,1,0,-5.922468,49.35619,-19,4,491
2014,Michigan,2014MILand,20142202,Glengariff Group Inc.,9/3/14,600,36.5,41.32902,2014,1,0,1,2.837683,49.35619,-62,7,219
2014,North Carolina,2014NCHagan,20143300,Vox Populi Communications,10/26/14,615,43,47.2562,2014,0,1,1,-2.997193,49.35619,-9,2,264
2014,Georgia,2014GAPerdue,20141000,Opinion Savvy/InsiderAdvantage,9/29/14,947,47,52.88906,2014,1,0,0,-5.922468,49.35619,-36,5,445
2014,Mississippi,2014MSChilders,20142402,Rasmussen Reports/Pulse Opinion Research,3/26/14,750,31,37.89443,2014,0,1,1,-7.767568,49.35619,-223,10,232
2014,South Carolina,2014SCScott,20144002,Winthrop University,9/21/14,1082,52.4,61.1159,2014,1,0,1,-7.270816,49.35619,-44,6,566
2014,Kansas,2014KSOrman,20141600,Public Policy Polling,10/31/14,752,46,42.5278,2014,0,1,0,-13.07984,49.35619,-4,1,345
2014,North Carolina,2014NCHagan,20143300,SurveyUSA,10/21/14,802,44,47.2562,2014,0,1,1,-2.997193,49.35619,-14,3,352
2014,Kansas,2014KSOrman,20141600,Fox News/Anderson Robbins Research/Shaw & Co. Research,10/28/14,907,44,42.5278,2014,0,1,0,-13.07984,49.35619,-7,1,399
2014,Hawaii,2014HISchatz,20141102,Merriman River Group,10/16/14,1221,55,69.76968,2014,0,1,1,19.74026,49.35619,-19,4,671
2014,Georgia,2014GANunn,20141000,Opinion Savvy/InsiderAdvantage,10/30/14,1463,45,45.20635,2014,0,1,0,-5.922468,49.35619,-5,1,658
2014,New Hampshire,2014NHBrown,20142900,Public Policy Polling,9/18/14,652,44,48.21114,2014,1,0,1,0.8717656,49.35619,-47,6,286
2014,Colorado,2014COGardner,20140600,Quinnipiac University,10/28/14,815,45.5,48.20495,2014,1,0,1,0.7811624,49.35619,-7,1,370
2014,Kansas,2014KSRoberts,20141600,Rasmussen Reports/Pulse Opinion Research,9/16/14,750,40,53.14648,2014,1,0,1,-13.07984,49.35619,-49,6,300
2014,North Carolina,2014NCHagan,20143300,Public Policy Polling,8/14/14,856,42.5,47.2562,2014,0,1,1,-2.997193,49.35619,-82,7,363
2014,Minnesota,2014MNFranken,20142302,YouGov,8/18/14,3607,49,53.15115,2014,0,1,1,1.974969,49.35619,-78,7,1767
2014,Colorado,2014COGardner,20140600,YouGov,8/18/14,1727,43,48.20495,2014,1,0,1,0.7811624,49.35619,-78,7,742
2014,Maine,2014MEBellows,20141902,YouGov,9/20/14,1531,33,31.49693,2014,0,1,0,5.897006,49.35619,-45,6,505
2014,New Hampshire,2014NHShaheen,20142900,American Research Group,3/13/14,533,50,51.45537,2014,0,1,1,0.8717656,49.35619,-236,10,266
2014,New Mexico,2014NMUdall,20143102,Rasmussen Reports/Pulse Opinion Research,9/22/14,830,52,55.55881,2014,0,1,1,3.33166,49.35619,-43,6,431
2014,South Dakota,2014SDPressler,20144100,Harper Polling,10/9/14,630,23,17.08624,2014,0,0,1,-11.18063,49.35619,-26,4,144
2014,Georgia,2014GANunn,20141000,Landmark Communications,11/2/14,1500,45.6,45.20635,2014,0,1,0,-5.922468,49.35619,-2,1,684
2014,New Mexico,2014NMUdall,20143102,Research & Polling Inc.,8/12/14,606,53,55.55881,2014,0,1,1,3.33166,49.35619,-84,7,321
2014,South Carolina,2014SCDickerson,20144002,Susquehanna Polling & Research Inc.,10/17/14,917,31,37.0936,2014,0,1,0,-7.270816,49.35619,-18,3,284
2014,Arkansas,2014ARCotton,20140400,ccAdvertising,9/1/14,1735,37,56.49748,2014,1,0,1,-14.11913,49.35619,-64,7,641
2014,Kentucky,2014KYGrimes,20141700,Magellan Strategies,6/4/14,808,49,40.72087,2014,0,1,1,-13.50655,49.35619,-153,9,395
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,10/28/14,657,46,48.82065,2014,1,0,1,-2.997193,49.35619,-7,1,302
2014,Michigan,2014MIPeters,20142202,Mitchell Research & Communications,9/14/14,829,43,54.61431,2014,0,1,1,2.837683,49.35619,-51,6,356
2014,Georgia,2014GAPerdue,20141000,YouGov,10/16/14,1774,47,52.88906,2014,1,0,0,-5.922468,49.35619,-19,4,833
2014,Georgia,2014GAPerdue,20141000,Public Policy Polling,10/31/14,533,46,52.88906,2014,1,0,0,-5.922468,49.35619,-4,1,245
2014,Iowa,2014IABraley,20141500,Public Policy Polling,10/31/14,617,47,43.76118,2014,0,1,1,0.9949758,49.35619,-4,1,289
2014,Arkansas,2014ARPryor,20140400,Marist College,9/1/14,639,40,39.43033,2014,0,1,1,-14.11913,49.35619,-64,7,255
2014,Oregon,2014ORWehby,20143700,SurveyUSA,6/5/14,560,32,36.86647,2014,1,0,0,4.307221,49.35619,-152,9,179
2014,Kansas,2014KSOrman,20141600,SurveyUSA,10/2/14,549,47,42.5278,2014,0,1,0,-13.07984,49.35619,-33,5,258
2014,Arkansas,2014ARPryor,20140400,Public Policy Polling,8/1/14,1066,40,39.43033,2014,0,1,1,-14.11913,49.35619,-95,8,426
2014,Kansas,2014KSOrman,20141600,Fox News/Anderson Robbins Research/Shaw & Co. Research,10/4/14,702,39,42.5278,2014,0,1,0,-13.07984,49.35619,-31,5,273
2014,Arkansas,2014ARCotton,20140400,Harper Polling,1/26/14,533,42,56.49748,2014,1,0,1,-14.11913,49.35619,-282,10,223
2014,Kansas,2014KSOrman,20141600,Remington Research Group,10/9/14,1091,46,42.5278,2014,0,1,0,-13.07984,49.35619,-26,4,501
2014,Minnesota,2014MNMcFadden,20142302,YouGov,7/5/14,3128,41,42.90765,2014,1,0,0,1.974969,49.35619,-122,8,1282
2014,Colorado,2014COUdall,20140600,Rasmussen Reports/Pulse Opinion Research,9/3/14,800,44,46.26047,2014,0,1,1,0.7811624,49.35619,-62,7,352
2014,Michigan,2014MILand,20142202,EPIC-MRA,10/17/14,600,34,41.32902,2014,1,0,1,2.837683,49.35619,-18,3,204
2014,Michigan,2014MILand,20142202,Public Policy Polling,10/20/14,723,39,41.32902,2014,1,0,1,2.837683,49.35619,-15,3,281
2014,Nebraska,2014NESasse,20142702,Rasmussen Reports/Pulse Opinion Research,5/14/14,750,51,64.33689,2014,1,0,0,-13.09062,49.35619,-174,9,382
2014,New Mexico,2014NMUdall,20143102,Research & Polling Inc.,10/21/14,614,50,55.55881,2014,0,1,1,3.33166,49.35619,-14,3,307
2014,Kentucky,2014KYGrimes,20141700,Ipsos,9/8/14,944,42,40.72087,2014,0,1,1,-13.50655,49.35619,-57,7,396
2014,Colorado,2014COUdall,20140600,Marist College,7/7/14,914,48,46.26047,2014,0,1,1,0.7811624,49.35619,-120,8,438
2014,Kentucky,2014KYMcConnell,20141700,SurveyUSA,1/30/14,1082,42,56.1881,2014,1,0,1,-13.50655,49.35619,-278,10,454
2014,New Hampshire,2014NHBrown,20142900,YouGov,10/16/14,1042,41,48.21114,2014,1,0,1,0.8717656,49.35619,-19,4,427
2014,Minnesota,2014MNFranken,20142302,Mason-Dixon Polling & Research Inc.,9/8/14,800,49,53.15115,2014,0,1,1,1.974969,49.35619,-57,7,392
2014,Nebraska,2014NESasse,20142702,YouGov,7/5/14,840,58,64.33689,2014,1,0,0,-13.09062,49.35619,-122,8,487
2014,Colorado,2014COUdall,20140600,Public Policy Polling,10/16/14,778,43.5,46.26047,2014,0,1,1,0.7811624,49.35619,-19,4,338
2014,Idaho,2014IDRisch,20141200,Public Policy Polling,10/9/14,522,50,65.32836,2014,1,0,1,-18.38378,49.35619,-26,4,261
2014,Colorado,2014COUdall,20140600,Quinnipiac University,10/15/14,974,42.5,46.26047,2014,0,1,1,0.7811624,49.35619,-20,4,413
2014,North Carolina,2014NCTillis,20143300,Magellan Strategies,6/5/14,700,46,48.82065,2014,1,0,1,-2.997193,49.35619,-152,9,322
2014,New Hampshire,2014NHBrown,20142900,Vox Populi Communications,9/15/14,550,47,48.21114,2014,1,0,1,0.8717656,49.35619,-50,6,258
2014,Georgia,2014GAPerdue,20141000,Rasmussen Reports/Pulse Opinion Research,9/15/14,750,46,52.88906,2014,1,0,0,-5.922468,49.35619,-50,6,345
2014,Arkansas,2014ARCotton,20140400,Gravis Marketing,7/7/14,987,51,56.49748,2014,1,0,1,-14.11913,49.35619,-120,8,503
2014,Kansas,2014KSOrman,20141600,Rasmussen Reports/Pulse Opinion Research,9/16/14,750,45,42.5278,2014,0,1,0,-13.07984,49.35619,-49,6,337
2014,Nebraska,2014NESasse,20142702,YouGov,8/18/14,987,56,64.33689,2014,1,0,0,-13.09062,49.35619,-78,7,552
2014,Rhode Island,2014RIReed,20143902,YouGov,10/16/14,866,65,70.58265,2014,0,1,1,12.05461,49.35619,-19,4,562
2014,North Carolina,2014NCHagan,20143300,Public Policy Polling,5/9/14,877,39.5,47.2562,2014,0,1,1,-2.997193,49.35619,-179,9,346
2014,New Hampshire,2014NHShaheen,20142900,New England College,9/19/14,1494,50.1,51.45537,2014,0,1,1,0.8717656,49.35619,-46,6,748
2014,Montana,2014MTCurtis,20142602,Montana State University Billings,10/6/14,410,30.6,40.06857,2014,0,1,1,-8.996634,49.35619,-29,5,125
2014,Alaska,2014AKSullivan,20140200,YouGov,10/16/14,561,48,47.96211,2014,1,0,1,-9.280357,49.35619,-19,4,269
2014,Texas,2014TXCornyn,20144302,YouGov,9/20/14,4177,55,61.56004,2014,1,0,1,-9.975339,49.35619,-45,6,2297
2014,Wyoming,2014WYHardy,20145002,YouGov,8/18/14,350,21,17.44581,2014,0,1,0,-23.12321,49.35619,-78,7,73
2014,Oklahoma,2014OKLankford,20143602,YouGov,9/20/14,1244,65,67.85343,2014,1,0,1,-18.73418,49.35619,-45,6,808
2014,Georgia,2014GAPerdue,20141000,Landmark Communications,7/25/14,750,43,52.88906,2014,1,0,0,-5.922468,49.35619,-102,8,322
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,12/5/13,1281,42,48.82065,2014,1,0,1,-2.997193,49.35619,-334,10,538
2014,Kansas,2014KSRoberts,20141600,Fox News/Anderson Robbins Research/Shaw & Co. Research,10/4/14,702,44,53.14648,2014,1,0,1,-13.07984,49.35619,-31,5,308
2014,North Carolina,2014NCTillis,20143300,Rasmussen Reports/Pulse Opinion Research,1/22/14,500,47,48.82065,2014,1,0,1,-2.997193,49.35619,-286,10,235
2014,Illinois,2014ILDurbin,20141300,APC Research,10/16/14,800,50,53.54868,2014,0,1,1,6.61408,49.35619,-19,4,400
2014,North Carolina,2014NCTillis,20143300,Public Policy Polling,2/6/14,708,42,48.82065,2014,1,0,1,-2.997193,49.35619,-271,10,297
2014,Wyoming,2014WYHardy,20145002,YouGov,9/20/14,264,17,17.44581,2014,0,1,0,-23.12321,49.35619,-45,6,44
2014,Alaska,2014AKBegich,20140200,Harstad Strategic Research Inc.,10/18/14,700,44,45.83251,2014,0,1,1,-9.280357,49.35619,-17,3,308
2014,Kentucky,2014KYMcConnell,20141700,Rasmussen Reports/Pulse Opinion Research,5/28/14,750,48,56.1881,2014,1,0,1,-13.50655,49.35619,-160,9,360
2014,New Mexico,2014NMWeh,20143102,Research & Polling Inc.,10/21/14,614,43,44.44119,2014,1,0,0,3.33166,49.35619,-14,3,264
2014,Kentucky,2014KYMcConnell,20141700,Marist College,4/30/14,2353,46,56.1881,2014,1,0,1,-13.50655,49.35619,-188,9,1082
2014,Virginia,2014VAWarner,20144602,Vox Populi Communications,10/29/14,734,44,49.14993,2014,0,1,1,0.006566926,49.35619,-6,1,322
2014,New Hampshire,2014NHShaheen,20142900,Dartmouth College,4/21/14,412,39,51.45537,2014,0,1,1,0.8717656,49.35619,-197,9,160
2014,North Carolina,2014NCHagan,20143300,Lukens Company,10/1/14,955,40.1,47.2562,2014,0,1,1,-2.997193,49.35619,-34,5,382
2014,Arkansas,2014ARCotton,20140400,Fox News/Anderson Robbins Research/Shaw & Co. Research,10/4/14,707,46,56.49748,2014,1,0,1,-14.11913,49.35619,-31,5,325
2014,North Carolina,2014NCHagan,20143300,National Research Inc.,7/28/14,600,42,47.2562,2014,0,1,1,-2.997193,49.35619,-99,8,252
2014,Illinois,2014ILDurbin,20141300,Gravis Marketing,8/4/14,567,48,53.54868,2014,0,1,1,6.61408,49.35619,-92,8,272
2014,New Hampshire,2014NHBrown,20142900,Vox Populi Communications,10/27/14,544,49,48.21114,2014,1,0,1,0.8717656,49.35619,-8,2,266
2014,North Carolina,2014NCHagan,20143300,CNN/Opinion Research Corp.,10/27/14,559,48,47.2562,2014,0,1,1,-2.997193,49.35619,-8,2,268
2014,South Carolina,2014SCDickerson,20144002,Winthrop University,9/21/14,1082,31.8,37.0936,2014,0,1,0,-7.270816,49.35619,-44,6,344
2014,Illinois,2014ILDurbin,20141300,APC Research,9/3/14,800,55,53.54868,2014,0,1,1,6.61408,49.35619,-62,7,440
2014,Illinois,2014ILDurbin,20141300,YouGov,8/18/14,4363,50,53.54868,2014,0,1,1,6.61408,49.35619,-78,7,2181
2014,South Carolina,2014SCGraham,20144000,Susquehanna Polling & Research Inc.,10/17/14,917,49,54.26615,2014,1,0,1,-7.270816,49.35619,-18,3,449
2014,Colorado,2014COGardner,20140600,Magellan Strategies,4/14/14,717,42,48.20495,2014,1,0,1,0.7811624,49.35619,-204,9,301
2014,Texas,2014TXAlameel,20144302,YouGov,7/5/14,4213,38,34.36454,2014,0,1,0,-9.975339,49.35619,-122,8,1600
2014,Maine,2014MECollins,20141902,Pan Atlantic SMS Group,10/15/14,400,66.6,68.45853,2014,1,0,1,5.897006,49.35619,-20,4,266
2014,New Hampshire,2014NHShaheen,20142900,Public Policy Polling,1/9/14,1354,46,51.45537,2014,0,1,1,0.8717656,49.35619,-299,10,622
2014,Colorado,2014COGardner,20140600,Public Policy Polling,3/13/14,568,40,48.20495,2014,1,0,1,0.7811624,49.35619,-236,10,227
2014,North Carolina,2014NCTillis,20143300,Fox News/Anderson Robbins Research/Shaw & Co. Research,9/14/14,605,36,48.82065,2014,1,0,1,-2.997193,49.35619,-51,6,217
2014,Oklahoma,2014OKInhofe,20143600,Rasmussen Reports/Pulse Opinion Research,7/15/14,750,58,68.00823,2014,1,0,1,-18.73418,49.35619,-112,8,434
2014,West Virginia,2014WVTennant,20144802,YouGov,9/20/14,1066,33,34.46414,2014,0,1,1,-15.63493,49.35619,-45,6,351
2014,West Virginia,2014WVCapito,20144802,Rasmussen Reports/Pulse Opinion Research,9/30/14,750,50,62.11744,2014,1,0,1,-15.63493,49.35619,-35,5,375
2014,Illinois,2014ILOberweis,20141300,APC Research,10/16/14,800,36,42.69499,2014,1,0,1,6.61408,49.35619,-19,4,288
2014,Massachusetts,2014MAMarkey,20142102,Public Policy Polling,10/30/14,887,54,61.86865,2014,0,1,1,9.822702,49.35619,-5,1,478
2014,Colorado,2014COGardner,20140600,CNN/Opinion Research Corp.,10/9/14,665,50,48.20495,2014,1,0,1,0.7811624,49.35619,-26,4,332
2014,Michigan,2014MIPeters,20142202,EPIC-MRA,10/26/14,600,50,54.61431,2014,0,1,1,2.837683,49.35619,-9,2,300
2014,South Dakota,2014SDWeiland,20144100,SurveyUSA,10/21/14,611,32,29.51054,2014,0,1,0,-11.18063,49.35619,-14,3,195
2014,Colorado,2014COGardner,20140600,Public Policy Polling,10/16/14,778,46.5,48.20495,2014,1,0,1,0.7811624,49.35619,-19,4,361
2014,Colorado,2014COGardner,20140600,Quinnipiac University,10/15/14,974,47,48.20495,2014,1,0,1,0.7811624,49.35619,-20,4,457
2014,Georgia,2014GAPerdue,20141000,Landmark Communications,10/29/14,1500,47.4,52.88906,2014,1,0,0,-5.922468,49.35619,-6,1,711
2014,New Hampshire,2014NHShaheen,20142900,Rasmussen Reports/Pulse Opinion Research,10/29/14,940,52,51.45537,2014,0,1,1,0.8717656,49.35619,-6,1,488
2014,Georgia,2014GANunn,20141000,YouGov,10/25/14,1743,42.2,45.20635,2014,0,1,0,-5.922468,49.35619,-10,2,735
2014,New Jersey,2014NJBell,20143002,Quinnipiac University,9/25/14,1058,40,42.32587,2014,1,0,0,7.023165,49.35619,-40,5,423
2014,New Hampshire,2014NHShaheen,20142900,American Research Group,10/27/14,600,49,51.45537,2014,0,1,1,0.8717656,49.35619,-8,2,294
2014,Kentucky,2014KYMcConnell,20141700,YouGov,10/16/14,1502,45,56.1881,2014,1,0,1,-13.50655,49.35619,-19,4,675
2014,New Jersey,2014NJBooker,20143002,Fairleigh Dickinson University (PublicMind),10/13/14,525,56,55.8356,2014,0,1,1,7.023165,49.35619,-22,4,294
2014,Mississippi,2014MSCochran,20142402,Public Policy Polling,7/10/14,691,40.5,59.89969,2014,1,0,1,-7.767568,49.35619,-117,8,279
2014,New Hampshire,2014NHShaheen,20142900,Public Policy Polling,4/7/14,1034,49,51.45537,2014,0,1,1,0.8717656,49.35619,-211,10,506
2014,Michigan,2014MILand,20142202,Denno Research,7/9/14,600,37.3,41.32902,2014,1,0,1,2.837683,49.35619,-118,8,223
2014,Iowa,2014IABraley,20141500,YouGov,9/20/14,2359,43.8,43.76118,2014,0,1,1,0.9949758,49.35619,-45,6,1033
2014,Arkansas,2014ARCotton,20140400,Kaiser Family Foundation,4/8/14,857,36,56.49748,2014,1,0,1,-14.11913,49.35619,-210,10,308
2014,New Hampshire,2014NHBrown,20142900,Rasmussen Reports/Pulse Opinion Research,9/10/14,750,45,48.21114,2014,1,0,1,0.8717656,49.35619,-55,6,337
2014,New Hampshire,2014NHBrown,20142900,YouGov,7/5/14,1226,42,48.21114,2014,1,0,1,0.8717656,49.35619,-122,8,514
2014,Michigan,2014MILand,20142202,Hickman Analytics,4/24/14,502,37,41.32902,2014,1,0,1,2.837683,49.35619,-194,9,185
2014,Colorado,2014COUdall,20140600,Rasmussen Reports/Pulse Opinion Research,9/29/14,950,47,46.26047,2014,0,1,1,0.7811624,49.35619,-36,5,446
2014,New Hampshire,2014NHBrown,20142900,YouGov,10/10/14,322,45,48.21114,2014,1,0,1,0.8717656,49.35619,-25,4,144
2014,New Jersey,2014NJBell,20143002,YouGov,10/16/14,1868,39,42.32587,2014,1,0,0,7.023165,49.35619,-19,4,728
2014,Oregon,2014ORMerkley,20143700,SurveyUSA,10/16/14,561,53,55.72845,2014,0,1,1,4.307221,49.35619,-19,4,297
2014,Iowa,2014IAErnst,20141500,Public Policy Polling,10/15/14,714,47,52.10012,2014,1,0,1,0.9949758,49.35619,-20,4,335
2014,Oregon,2014ORMerkley,20143700,Elway Research,10/26/14,400,49,55.72845,2014,0,1,1,4.307221,49.35619,-9,2,196
2014,Oklahoma,2014OKJohnson,20143602,YouGov,8/18/14,812,28,28.98354,2014,0,1,1,-18.73418,49.35619,-78,7,227
2014,North Carolina,2014NCHagan,20143300,SurveyUSA,3/27/14,1489,45,47.2562,2014,0,1,1,-2.997193,49.35619,-222,10,670
2014,South Dakota,2014SDWeiland,20144100,SurveyUSA,5/6/14,504,30,29.51054,2014,0,1,0,-11.18063,49.35619,-182,9,151
2014,Georgia,2014GAPerdue,20141000,SurveyUSA,8/14/14,560,50,52.88906,2014,1,0,0,-5.922468,49.35619,-82,7,280
2014,West Virginia,2014WVTennant,20144802,YouGov,8/18/14,1284,32,34.46414,2014,0,1,1,-15.63493,49.35619,-78,7,410
2014,South Dakota,2014SDWeiland,20144100,Rasmussen Reports/Pulse Opinion Research,6/4/14,500,29,29.51054,2014,0,1,0,-11.18063,49.35619,-153,9,145
2014,Colorado,2014COGardner,20140600,YouGov,9/20/14,1634,45,48.20495,2014,1,0,1,0.7811624,49.35619,-45,6,735
2014,Virginia,2014VAGillespie,20144602,YouGov,10/16/14,1605,39,48.33843,2014,1,0,0,0.006566926,49.35619,-19,4,625
2014,Michigan,2014MILand,20142202,We Ask America,9/18/14,1182,39,41.32902,2014,1,0,1,2.837683,49.35619,-47,6,460
2014,Kentucky,2014KYMcConnell,20141700,SurveyUSA,7/18/14,604,47,56.1881,2014,1,0,1,-13.50655,49.35619,-109,8,283
2014,Kentucky,2014KYGrimes,20141700,Gravis Marketing,1/2/14,683,37,40.72087,2014,0,1,1,-13.50655,49.35619,-306,10,252
2014,Kentucky,2014KYMcConnell,20141700,Gravis Marketing,7/17/14,1054,45,56.1881,2014,1,0,1,-13.50655,49.35619,-110,8,474
2014,North Carolina,2014NCHagan,20143300,High Point University,9/13/14,410,42,47.2562,2014,0,1,1,-2.997193,49.35619,-52,6,172
2014,Maine,2014MEBellows,20141902,Public Policy Polling,11/8/13,964,20,31.49693,2014,0,1,0,5.897006,49.35619,-361,10,192
2014,Alaska,2014AKBegich,20140200,Hellenthal & Associates,10/15/14,403,51.5,45.83251,2014,0,1,1,-9.280357,49.35619,-20,4,207
