cycle,state,Candidateidentifier,RaceID,VotePercentage,year,Republican,Democrat,experienced,weightexperience,pvi,GenericBallotSept,Incumbent,PercentageRaised
2014,Tennessee,2014TNBall,20144202,31.86515922,2014,0,1,0,1,-12.31320265,49.35618629,-1,4.751963101
2014,Georgia,2014GAPerdue,20141000,52.88906284,2014,1,0,0,1,-5.922467826,49.35618629,0,37.65513956
2014,Nebraska,2014NEDomina,20142702,31.48535081,2014,0,1,0,1,-13.09062051,49.35618629,0,10.28645226
2014,West Virginia,2014WVTennant,20144802,34.46413733,2014,0,1,1,3,-15.63493332,49.35618629,0,36.41588429
2014,Massachusetts,2014MAHerr,20142102,37.98372352,2014,1,0,1,2,9.822701891,49.35618629,-1,0.997083251
2014,Kansas,2014KSOrman,20141600,42.52780276,2014,0,1,0,1,-13.07983686,49.35618629,-1,34.787918
2014,Tennessee,2014TNAlexander,20144202,61.86657836,2014,1,0,1,4,-12.31320265,49.35618629,1,95.2480369
2014,Idaho,2014IDRisch,20141200,65.32836196,2014,1,0,1,4,-18.38377725,49.35618629,1,78.00452595
2014,Kentucky,2014KYGrimes,20141700,40.72087406,2014,0,1,1,3,-13.50655128,49.35618629,-1,58.8919147
2014,Colorado,2014COUdall,20140600,46.26046884,2014,0,1,1,4,0.781162396,49.35618629,1,60.58901686
2014,Alaska,2014AKBegich,20140200,45.83250708,2014,0,1,1,4,-9.28035699,49.35618629,1,50.22450215
2014,Hawaii,2014HISchatz,20141102,69.76968347,2014,0,1,1,4,19.74026483,49.35618629,0,95.28233177
2014,New Hampshire,2014NHShaheen,20142900,51.45536598,2014,0,1,1,4,0.871765591,49.35618629,1,61.21225233
2014,New Hampshire,2014NHBrown,20142900,48.21113613,2014,1,0,1,4,0.871765591,49.35618629,-1,38.78774767
2014,New Jersey,2014NJBell,20143002,42.32587248,2014,1,0,0,1,7.023165098,49.35618629,-1,3.215798073
2014,Virginia,2014VAGillespie,20144602,48.3384322,2014,1,0,0,1,0.006566926,49.35618629,-1,38.79985641
2014,Montana,2014MTCurtis,20142602,40.06857279,2014,0,1,1,4,-8.99663417,49.35618629,0,16.15776988
2014,Colorado,2014COGardner,20140600,48.20495057,2014,1,0,1,3,0.781162396,49.35618629,-1,39.41098314
2014,South Carolina,2014SCHutto,20144000,38.78257363,2014,0,1,1,2,-7.270816309,49.35618629,-1,0.650300587
2014,Maine,2014MECollins,20141902,68.45853035,2014,1,0,1,4,5.897005845,49.35618629,1,56.72747588
2014,Mississippi,2014MSCochran,20142402,59.89969265,2014,1,0,1,4,-7.767567873,49.35618629,1,93.07332262
2014,Oklahoma,2014OKSilverstein,20143600,28.54850481,2014,0,1,0,1,-18.73417667,49.35618629,-1,17.91818888
2014,Minnesota,2014MNMcFadden,20142302,42.90764501,2014,1,0,0,1,1.974968905,49.35618629,-1,27.90283159
2014,South Dakota,2014SDWeiland,20144100,29.51054357,2014,0,1,0,1,-11.18062512,49.35618629,0,50.20716813
2014,South Carolina,2014SCGraham,20144000,54.26615326,2014,1,0,1,4,-7.270816309,49.35618629,1,99.34969941
2014,Montana,2014MTDaines,20142602,57.7863644,2014,1,0,1,3,-8.99663417,49.35618629,0,83.84223012
2014,Texas,2014TXAlameel,20144302,34.36454335,2014,0,1,0,1,-9.975338521,49.35618629,-1,0.588992757
2014,Arkansas,2014ARCotton,20140400,56.49748379,2014,1,0,1,3,-14.11912793,49.35618629,-1,57.65332018
2014,Oregon,2014ORMerkley,20143700,55.72844615,2014,0,1,1,4,4.307220774,49.35618629,1,73.35418304
2014,Massachusetts,2014MAMarkey,20142102,61.8686486,2014,0,1,1,4,9.822701891,49.35618629,1,99.00291675
2014,Delaware,2014DEWade,20140802,42.2251942,2014,1,0,0,1,7.484043226,49.35618629,-1,2.89115721
2014,Oklahoma,2014OKLankford,20143602,67.85342738,2014,1,0,1,3,-18.73417667,49.35618629,0,95.96991612
2014,West Virginia,2014WVCapito,20144802,62.11744168,2014,1,0,1,3,-15.63493332,49.35618629,0,63.58411571
2014,Nebraska,2014NESasse,20142702,64.33688605,2014,1,0,0,1,-13.09062051,49.35618629,0,89.71354774
2014,Wyoming,2014WYEnzi,20145002,72.18599679,2014,1,0,1,4,-23.12320632,49.35618629,1,95.65191365
2014,Delaware,2014DECoons,20140802,55.82640426,2014,0,1,1,4,7.484043226,49.35618629,1,89.25736899
2014,Mississippi,2014MSChilders,20142402,37.89443198,2014,0,1,1,3,-7.767567873,49.35618629,-1,6.926677378
2014,New Mexico,2014NMWeh,20143102,44.44118982,2014,1,0,0,1,3.331659703,49.35618629,-1,22.46538581
2014,Kansas,2014KSRoberts,20141600,53.14647693,2014,1,0,1,4,-13.07983686,49.35618629,1,65.212082
2014,South Carolina,2014SCScott,20144002,61.11589999,2014,1,0,1,4,-7.270816309,49.35618629,0,98.61900885
2014,Wyoming,2014WYHardy,20145002,17.44581032,2014,0,1,0,1,-23.12320632,49.35618629,-1,4.348086349
2014,Texas,2014TXCornyn,20144302,61.56003905,2014,1,0,1,4,-9.975338521,49.35618629,1,99.41100724
2014,New Mexico,2014NMUdall,20143102,55.55881018,2014,0,1,1,4,3.331659703,49.35618629,1,77.53461419
2014,Hawaii,2014HICavasso,20141102,27.70299683,2014,1,0,1,2,19.74026483,49.35618629,0,4.717668225
2014,Rhode Island,2014RIReed,20143902,70.58264804,2014,0,1,1,4,12.05461034,49.35618629,1,88.86352536
2014,Oklahoma,2014OKInhofe,20143600,68.00823167,2014,1,0,1,4,-18.73417667,49.35618629,1,82.08181112
2014,Rhode Island,2014RIZaccaria,20143902,29.24726568,2014,1,0,1,2,12.05461034,49.35618629,-1,1.420593305
2014,South Carolina,2014SCDickerson,20144002,37.09359781,2014,0,1,0,1,-7.270816309,49.35618629,0,1.380991151
2014,Oklahoma,2014OKJohnson,20143602,28.98354225,2014,0,1,1,2,-18.73417667,49.35618629,0,4.030083879
2016,Pennsylvania,2016PAMcGinty,20163802,47.28904511,2016,0,1,0,1,0.76972369,52.01774132,-1,45.41408456
2016,Nevada,2016NVHeck,20162802,44.67036725,2016,1,0,1,3,1.442596072,52.01774132,0,32.4343952
2016,Wisconsin,2016WIJohnson,20164902,50.17297213,2016,1,0,1,4,1.550815222,52.01774132,1,38.74332217
2016,New Hampshire,2016NHWood Hassan,20162902,47.98130259,2016,0,1,1,4,0.871765591,52.01774132,-1,61.56692994
2016,Colorado,2016COBennet,20160602,49.97067111,2016,0,1,1,4,0.781162396,52.01774132,1,73.30326483
2016,Alabama,2016ALShelby,20160102,63.95879363,2016,1,0,1,4,-13.1814449,52.01774132,1,98.24823793
2016,Georgia,2016GAIsakson,20161002,54.78385217,2016,1,0,1,4,-5.922467826,52.01774132,1,91.40238569
2016,New York,2016NYLong,20163202,27.1670111,2016,1,0,0,1,12.31718752,52.01774132,-1,0.897710112
2016,Florida,2016FLMurphy,20160902,44.31485451,2016,0,1,1,3,-1.520359849,52.01774132,-1,49.91553207
2016,New Hampshire,2016NHAyotte,20162902,47.84371026,2016,1,0,1,4,0.871765591,52.01774132,1,38.43307006
2016,North Carolina,2016NCBurr,20163302,51.06177974,2016,1,0,1,4,-2.997192676,52.01774132,1,34.56318025
2016,Oregon,2016ORWyden,20163702,56.60084262,2016,0,1,1,4,4.307220774,52.01774132,1,99.55603563
2016,Maryland,2016MDVan Hollen,20162002,60.88787566,2016,0,1,1,3,11.35451138,52.01774132,0,85.9063353
2016,California,2016CASanchez,20160502,38.3971694,2016,0,0,1,3,9.909282652,52.01774132,0,17.71183511
2016,South Carolina,2016SCScott,20164002,60.56945411,2016,1,0,1,4,-7.270816309,52.01774132,1,98.8867907
2016,South Carolina,2016SCDixon,20164002,36.92983,2016,0,1,0,1,-7.270816309,52.01774132,-1,1.113209298
2016,New York,2016NYSchumer,20163202,70.60207766,2016,0,1,1,4,12.31718752,52.01774132,1,99.10228989
2016,Pennsylvania,2016PAToomey,20163802,48.71992475,2016,1,0,1,4,0.76972369,52.01774132,1,54.58591544
2016,Ohio,2016OHStrickland,20163502,37.15755604,2016,0,1,1,4,-0.446555977,52.01774132,-1,39.52010052
2016,Kansas,2016KSMoran,20161602,62.17525439,2016,1,0,1,4,-13.07983686,52.01774132,1,99.67416005
2016,Hawaii,2016HISchatz,20161102,73.60344919,2016,0,1,1,4,19.74026483,52.01774132,1,99.01301031
2016,California,2016CAHarris,20160502,61.6028306,2016,0,0,1,3,9.909282652,52.01774132,0,82.28816489
2016,Florida,2016FLRubio,20160902,51.98112842,2016,1,0,1,4,-1.520359849,52.01774132,1,50.08548561
2016,Ohio,2016OHPortman,20163502,58.02887668,2016,1,0,1,4,-0.446555977,52.01774132,1,60.47989948
2016,Georgia,2016GABarksdale,20161002,41.03329268,2016,0,1,0,1,-5.922467826,52.01774132,-1,8.597614308
2016,Missouri,2016MOBlunt,20162502,49.18425157,2016,1,0,1,4,-6.743063978,52.01774132,1,37.26532399
2016,Iowa,2016IAJudge,20161502,35.65523453,2016,0,1,1,3,0.994975816,52.01774132,-1,24.17567226
2016,North Carolina,2016NCRoss,20163302,45.36569311,2016,0,1,1,2,-2.997192676,52.01774132,-1,65.43681975
2016,Iowa,2016IAGrassley,20161502,60.08990056,2016,1,0,1,4,0.994975816,52.01774132,1,75.82432774
2016,North Dakota,2016NDHoeven,20163402,78.47801904,2016,1,0,1,4,-12.07549393,52.01774132,1,98.69503537
2016,Nevada,2016NVCortez Masto,20162802,47.09887449,2016,0,1,1,3,1.442596072,52.01774132,0,67.5656048
2016,Utah,2016UTLee,20164402,68.14588995,2016,1,0,1,4,-26.58997122,52.01774132,1,97.56259259
2016,Kansas,2016KSWiesner,20161602,32.23812782,2016,0,1,0,1,-13.07983686,52.01774132,-1,0.325839949
2016,Illinois,2016ILKirk,20161302,39.78041755,2016,1,0,1,4,6.614080216,52.01774132,1,29.73305027
2016,Wisconsin,2016WIFeingold,20164902,46.81099493,2016,0,1,1,4,1.550815222,52.01774132,-1,61.25667783
2016,Idaho,2016IDCrapo,20161202,66.13471234,2016,1,0,1,4,-18.38377725,52.01774132,1,87.28436006
2016,Missouri,2016MOKander,20162502,46.39195673,2016,0,1,1,2,-6.743063978,52.01774132,-1,62.73467601
2016,Connecticut,2016CTCarter,20160702,34.61938913,2016,1,0,1,2,6.812903707,52.01774132,-1,5.827576269
2016,Colorado,2016COGlenn,20160602,44.30569272,2016,1,0,1,2,0.781162396,52.01774132,-1,26.69673517
2016,Oregon,2016ORCallahan,20163702,33.34767408,2016,1,0,0,1,4.307220774,52.01774132,-1,0.443964374
2016,Utah,2016UTSnow,20164402,27.0578913,2016,0,1,0,1,-26.58997122,52.01774132,-1,2.437407406
2016,Indiana,2016INYoung,20161402,52.11224258,2016,1,0,1,3,-7.165074084,52.01774132,0,70.95774565
2016,Alaska,2016AKStock,20160202,13.22690333,2016,0,0,0,1,-9.28035699,52.01774132,-1,37.2975376
2016,Idaho,2016IDSturgill,20161202,27.7267753,2016,0,1,0,1,-18.38377725,52.01774132,-1,12.71563994
2016,Arizona,2016AZKirkpatrick,20160302,40.74891434,2016,0,1,1,3,-6.5746127,52.01774132,-1,49.67547833
2016,Kentucky,2016KYGray,20161702,42.72450505,2016,0,1,1,3,-13.50655128,52.01774132,-1,53.89205607
2016,Arkansas,2016ARBoozman,20160402,59.77163433,2016,1,0,1,4,-14.11912793,52.01774132,1,58.20884141
2016,South Dakota,2016SDThune,20164102,71.82786158,2016,1,0,1,4,-11.18062512,52.01774132,1,97.73986984
2016,Indiana,2016INBayh,20161402,42.41271693,2016,0,1,1,4,-7.165074084,52.01774132,0,29.04225435
2016,Washington,2016WAVance,20164702,40.98698955,2016,1,0,1,2,5.665376943,52.01774132,-1,6.676862346
2016,Arkansas,2016AREldridge,20160402,36.17101963,2016,0,1,0,1,-14.11912793,52.01774132,-1,41.79115859
2016,Hawaii,2016HICarroll,20161102,22.24230727,2016,1,0,1,2,19.74026483,52.01774132,-1,0.986989688
2016,Arizona,2016AZMcCain,20160302,53.71047089,2016,1,0,1,4,-6.5746127,52.01774132,1,50.32452167
2016,Maryland,2016MDSzeliga,20162002,35.67484786,2016,1,0,1,2,11.35451138,52.01774132,0,14.0936647
2016,Oklahoma,2016OKLankford,20163602,67.73896151,2016,1,0,1,4,-18.73417667,52.01774132,1,100
2016,Illinois,2016ILDuckworth,20161302,54.8617431,2016,0,1,1,3,6.614080216,52.01774132,-1,70.26694973
2016,Alabama,2016ALCrumpton,20160102,35.86726159,2016,0,1,0,1,-13.1814449,52.01774132,-1,1.751762066
2016,Alaska,2016AKMiller,20160202,29.16282699,2016,0,0,0,1,-9.28035699,52.01774132,-1,21.15714708
2016,Alaska,2016AKMurkowski,20160202,44.35800039,2016,1,0,1,4,-9.28035699,52.01774132,1,140.7919355
2016,Vermont,2016VTLeahy,20164502,61.2611493,2016,0,1,1,4,16.28474684,52.01774132,1,96.33955247
2016,South Dakota,2016SDWilliams,20164102,28.17213842,2016,0,1,0,1,-11.18062512,52.01774132,-1,2.260130158
2016,Vermont,2016VTMilne,20164502,33.02550277,2016,1,0,0,1,16.28474684,52.01774132,-1,3.660447526
2016,Kentucky,2016KYPaul,20161702,57.27328845,2016,1,0,1,4,-13.50655128,52.01774132,1,46.10794393
2016,Connecticut,2016CTBlumenthal,20160702,63.19170369,2016,0,1,1,4,6.812903707,52.01774132,1,94.17242373
2016,Washington,2016WAMurray,20164702,59.01301045,2016,0,1,1,4,5.665376943,52.01774132,1,93.32313765
2016,Alaska,2016AKMetcalfe,20160202,11.62338934,2016,0,1,1,2,-9.28035699,52.01774132,-1,0.753379775
2016,Louisiana,2016LACampbell,20161802,39.3453898,2016,0,1,1,2,-10.7075683,52.01774132,0,51.30967993
2016,Louisiana,2016LAKennedy,20161802,60.6546102,2016,1,0,0,1,-10.7075683,52.01774132,0,48.69032007
2016,Oklahoma,2016OKWorkman,20163602,24.57869116,2016,0,1,0,1,-18.73417667,52.01774132,-1,0
2016,North Dakota,2016NDGlassheim,20163402,16.96812564,2016,0,1,1,2,-12.07549393,52.01774132,-1,1.304964628
